Atrichoblast/Lateral root cap,Atrichoblast,Columella,Cortex,Epidermis,Lateral root cap/Columella,Lateral root cap,Pericycle,Phloem,Protoxylem/Cortex,Quiescent center,Root endodermis,Stele,Stem cell niche,Trichoblast,Xylem pole pericycle,Xylem
0.01693578,0.006257028,0.002653743,0,0,0,0.030977573,0.001034519,0,0,0.049479675,0.003091525,0.004022659,0,0,0,0
0.018486239,0.086274431,0.013105615,0.019294511,0,0.021042105,0.032515819,0.070805439,0.048422018,0.041651042,0.034495935,0.031511864,0.050539778,0.042960976,0.017287879,0.041582298,0.136906977
0.044256881,0.031552878,0.016851604,0.022500669,0.038577922,0.0648,0.027734882,0.029987448,0.023077383,0.030421875,0,0.019291525,0.025782981,0.012829268,0.036530303,0.052082298,0.057379845
0.014571865,0.007987952,0.014236631,0.005263722,0,0,0.014977173,0.052166318,0.062564819,0.06046875,0.056390244,0.013589831,0.035512085,0.010112195,0,0.00653882,0
0.012905199,0.040457831,0.006159091,0.022978581,0.042435065,0,0.025779335,0.003153766,0.001983646,0.009109375,0.078886179,0.012010169,0.016099698,0.041546341,0.018626263,0.028448758,0.055895349
0.023348624,0.016140562,0.057919786,0.053456493,0.068519481,0.0091,0.031702843,0.068122385,0.04202872,0.0521875,0.084504065,0.0386,0.020329809,0.027165854,0.076833333,0.035276398,0.019484496
0.059626911,0.159503347,0.01678877,0.012103079,0,0,0.055221466,0.064241632,0.031901875,0.047270833,0.10801626,0.046091525,0.098230111,0.151829268,0.035323232,0.086004658,0.013170543
0.286828746,0.187262383,0.263209893,0.215876841,0.289311688,0.151121053,0.22737525,0.181670502,0.168585162,0.1344375,0.250325203,0.42369322,0.211323766,0.170673171,0.154171717,0.242338509,0.306248062
0.237360856,0.088481928,0.053208556,0.050821954,0.041136364,0.086757895,0.141545855,0.054107741,0.036665736,0.079546875,0.127829268,0.067155932,0.053689829,0.148341463,0.116217172,0.026026398,0.16298062
0.031171254,0.017182062,0.01047861,0.011729585,0.015792208,0.073710526,0.035742891,0.015329498,0.007451137,0.013942708,0.012691057,0.008647458,0.009249245,0.019487805,0.039111111,0.005580745,1.364926357
0.116379205,0.086228916,0.03440508,0.114186078,0.095636364,0.032515789,0.071257109,0.105036611,0.091538093,0.117859375,0.136886179,0.195937288,0.116831319,0.067009756,0.044106061,0.124113354,0.053968992
0.065067278,0.029882195,0.029410428,0.020665328,0.02025974,0,0.040730477,0.041690377,0.02920343,0.017515625,0.044113821,0.027001695,0.016310171,0.043321951,0.026267677,0.014175466,0.036476744
0.109944954,0.08161178,0.008997326,0.058603748,0.01738961,0,0.083025631,0.053700837,0.028456721,0.017171875,0.084829268,0.063433898,0.051550856,0.081385366,0.111848485,0.045273292,0.069813953
0.018100917,0.032546185,0.001856952,0.017930388,0,0.011994737,0.013914698,0.011235356,0.014699242,0.0245,0.015154472,0.038152542,0.025812689,0.021331707,0.023787879,0.027540373,0.012313953
0.072073394,0.078029451,0.008086898,0.029817938,0.022006494,0,0.099331598,0.025389121,0.019763063,0.021526042,0.118430894,0.024049153,0.031698389,0.10362439,0.023257576,0.014740683,0.037496124
0.02948318,0.068432396,0.014002674,0.035457831,0.095590909,0,0.022889467,0.017169456,0.021134822,0.026520833,0.045520325,0.072988136,0.060959718,0.10617561,0.13109596,0.063602484,0.073988372
0.027981651,0.016896921,0.005024064,0,0,0.011889474,0.011211053,0.019683054,0.006273235,0.008848958,0.009341463,0.001930508,0.017148036,0.009321951,0.005505051,0.014990683,0.007224806
0.022715596,0.016293173,0.004501337,0.008204819,0.013876623,0.011094737,0.015973568,0.008654812,0.005090945,0.00484375,0.008479675,0.012474576,0.011383686,0.039882927,0,0.013523292,0.048139535
0.028186544,0.040297189,0.005177807,0.023874163,0.034512987,0.011773684,0.034837805,0.087215481,0.035181492,0.135833333,0.021276423,0.056798305,0.050888218,0.040297561,0.104348485,0.027246894,0.038077519
0.08229052,0.041228916,0.014201872,0.057737617,0,0,0.099373248,0.01207636,0.006871161,0.005307292,0.09404878,0.021725424,0.038455186,0.145960976,0,0.042903727,0.004341085
0.020749235,0.008464525,0.020550802,0.004125837,0,0.024778947,0.009485382,0.014309623,0.011001994,0.023010417,0.027536585,0.011594915,0.005708459,0.008263415,0,0,0
0.047859327,0.020202142,0.00928877,0.022627845,0.028974026,0,0.011989588,0.016766736,0.010095732,0.029578125,0.057349593,0.022377966,0.021487915,0.005146341,0.009782828,0.021895963,0.009302326
0.743357798,0.304797858,0.928311497,0.280846051,0.226766234,1.289163158,0.767186223,0.273873431,0.217401276,0.310609375,0.796666667,0.475428814,0.162374622,0.217907317,0.255661616,0.02348913,0.214531008
0.072357798,0.060414993,0.086442513,0.072393574,0.018668831,0.046673684,0.088921506,0.172298117,0.091783406,0.113520833,0.15296748,0.120516949,0.048657603,0.078829268,0.037666667,0.036849379,0.066011628
0.339672783,0.320091031,0.16331016,0.283562249,0.145941558,0.105368421,0.295342811,0.33017364,0.266501396,0.271828125,0.473219512,0.287416949,0.250305639,0.406560976,0.317727273,0.222442547,0.213310078
0.069388379,0.511708166,0.023074866,0.469420348,0.198694805,0.009705263,0.052884261,0.365345188,0.350627044,0.400588542,0.41099187,0.347730508,0.409344411,0.295312195,0.38470202,0.287930124,0.399600775
0,0.055161981,0,0.037698795,0,0,0.006598318,0.094141213,0.057136019,0.146072917,0,0.067991525,0.062539275,0.059712195,0,0.086540373,0.004344961
0.011743119,0.020946452,0.00553877,0.002961178,0,0,0.010539848,0.008471757,0.004361388,0,0.019845528,0,0.005186808,0.008,0.010661616,0,0
0,0.026538153,0,0,0.008214286,0,0.003515419,0.153511506,0.137534902,0.356432292,0,0.006316949,0.040106747,0.011960976,0,0.002169255,0.012034884
0.082923547,0.072103079,0.102561497,0.142821954,0.148733766,0.029236842,0.071860633,0.072270921,0.039270443,0.085994792,0.09201626,0.138730508,0.052611279,0.049668293,0.028505051,0.059214286,0.03474031
0.286244648,0.109467202,0.119332888,0.172186078,0.039766234,0.237705263,0.347702843,0.119579498,0.198496609,0.108958333,0.456764228,0.376681356,0.226982377,0.134639024,0.10310101,0.018899068,0.083992248
0.04588685,0.019144578,0.00784893,0.035298527,0,0.011921053,0.029523829,0.0090659,0.008734743,0.0155625,0.03004065,0.023961017,0.020121349,0.071682927,0.010267677,0.014673913,0.008
0,0.001714859,0.001919786,0.009871486,0,0,0.007653584,0.004766736,0.007362186,0.034796875,0,0.001410169,0.010439074,0.022926829,0,0.01078882,0.52848062
0,0,0,0,0,0,0,0,0.023426805,0,0,0.005140678,0.002221047,0.003639024,0,0,0.022666667
0.116825688,0.013666667,0.270221925,0.059672021,0.076194805,0.269963158,0.141917101,0.035712343,0.011002792,0.005395833,0.137463415,0.014420339,0.014303625,0.034468293,0.128893939,0.024130435,0.043310078
0.008247706,0.011471218,0.002513369,0.009627845,0,0.007878947,0.001334401,0.275860879,0.06814998,0.005427083,0,0.003310169,0.212230614,0.019204878,0,0.004057453,0.013430233
0.003810398,0.101137885,0,0.003340027,0.016201299,0.009268421,0.004115739,0.049388075,0.170553251,0.266682292,0.557373984,0.019169492,0.198755287,0.09737561,0,0.036875776,0.21175969
0.080165138,0.083360107,0.04834492,0.03439759,0.035506494,0.012457895,0.081454545,0.040614017,0.033285999,0.028697917,0.089512195,0.12310339,0.084579053,0.051707317,0.061590909,0.034333851,0.05270155
0.099776758,0.286042838,0.033314171,0.067092369,0.04138961,0.008942105,0.073181418,0.161348326,0.067226566,0.079442708,0.13604065,0.075569492,0.139672709,0.229029268,0.222106061,0.165618012,0.033062016
0.009795107,0.001222222,0,0.003527443,0,0,0.004782139,0.004850418,0.003716394,0,0,0,0.002457704,0.024263415,0,0.003111801,0
0.059342508,0.026032129,0.024697861,0.004271754,0,0.040384211,0.04582499,0.029112971,0.017760271,0.039765625,0.056065041,0.01490339,0.006379658,0,0,0.002458075,0.045228682
0.063134557,0.010200803,0.028213904,0.055417671,0.006538961,0.030226316,0.046919904,0.086291841,0.075214599,0.056625,0.028113821,0.04790339,0.027993454,0.123278049,0.011611111,0.009908385,0.006670543
0.067752294,0.018880857,0.006292781,0.001686747,0.006701299,0.020173684,0.035543052,0.151491632,0.092379737,0.126453125,0.116260163,0.00219661,0.0049572,0.010117073,0.00539899,0,0.008406977
0.054229358,0.083799197,0.013505348,0.054472557,0.029954545,0.019442105,0.053136163,0.03498431,0.030412445,0.066328125,0.029837398,0.049394915,0.101278449,0.113263415,0.075363636,0.103692547,0.036918605
0.06416208,0.100137885,0.037064171,0.055012048,0.030525974,0.021178947,0.08109131,0.072017782,0.059080973,0.077020833,0.055861789,0.068350847,0.083465257,0.143039024,0.061515152,0.08618323,0.137604651
0.048434251,0.062688086,0.008096257,0.015206158,0.015311688,0,0.024701642,0.048179916,0.025681691,0.0206875,0.071756098,0.007847458,0.103331319,0.152385366,0,0.224986025,0.008406977
0.137737003,0.122310576,0,0.061985274,0.010701299,0.009268421,0.076893072,0.085471757,0.053813323,0.032453125,0.079325203,0.037286441,0.161436052,0.136043902,0.07379798,0.106762422,0.027042636
0.021941896,0.034808568,0.004683155,0.012844712,0.024097403,0,0.015364838,0.037904812,0.025604308,0.012072917,0.008479675,0.029057627,0.016585096,0.03335122,0,0.011942547,0
0.014697248,0.027247657,0.002570856,0.008795181,0,0,0.006520224,0.018241632,0.004783406,0.003604167,0.080707317,0.009528814,0.008693353,0.017112195,0,0.00235559,0
0,0.038585007,0,0,0.016876623,0.009268421,0.000536243,0.031224895,0.026293179,0.011578125,0.017073171,0.010086441,0.159323263,0.117234146,0.006272727,0.230937888,0.050860465
0.082293578,0.048583668,0.021955882,0.061103079,0.055928571,0,0.058975571,0.033033473,0.029554049,0.021354167,0.04304065,0.03019661,0.024773414,0.028,0.107252525,0.03273913,0.038034884
0.050079511,0.017579652,0.002856952,0.023678715,0,0.007878947,0.030127753,0.040453975,0.050175509,0.033401042,0.055869919,0.009937288,0.020893253,0.042253659,0,0,0.01979845
0.030740061,0.058963855,0.008118984,0.059362784,0.060642857,0.010615789,0.026669203,0.064073222,0.053454328,0.123223958,0.126617886,0.068930508,0.092032226,0.021014634,0.113944444,0.110664596,0.172275194
0.008464832,0.014536814,0.011343583,0.05323427,0.01875974,0,0.001103724,0.067862971,0.101950538,0.08521875,0,0.055722034,0.110019134,0.02524878,0,0.013358696,0.036085271
0.014428135,0.038281124,0.005505348,0.065722892,0.035357143,0,0.015574289,0.272952929,0.428198245,0.2775,0.125878049,0.197567797,0.218877644,0.053092683,0.027237374,0.024122671,0.039817829
0.109844037,0.179912985,0,0.004263722,0,0,0.062044453,0.033721757,0.018924212,0.015401042,0.055113821,0.006944068,0.040356999,0.152731707,0.003974747,0.04685559,0
0.053366972,0.024366801,0.038053476,0.041215529,0.02788961,0.046031579,0.043691229,0.11217364,0.084895094,0.118213542,0.013780488,0.048220339,0.034346928,0.04277561,0.006459596,0.045444099,0.0635
0.208293578,0.551091031,0.016335561,0.038271754,0,0.027721053,0.159402082,0.106302301,0.051638213,0.103734375,0.036715447,0.061062712,0.202095166,0.533863415,0.00440404,0.163403727,0.005329457
0.00753211,0.013629183,0.006648396,0.006336011,0,0,0.012563476,0.020390167,0.018261667,0.0180625,0.017089431,0.004811864,0.00870292,0.038307317,0,0.008045031,0.006306202
0.079262997,0.06807095,0.005622995,0.05546988,0.010233766,0,0.044679215,0.130490586,0.056984045,0.035317708,0.11204878,0.102525424,0.047259819,0.005873171,0.112984848,0.006035714,0.04774031
0.064492355,0.157345382,0.01267246,0.050639893,0,0,0.052837805,0.022017782,0.015110092,0.018671875,0.576593496,0.052169492,0.097490937,0.138541463,0.042439394,0.160385093,0.008472868
0.129250765,0.079696118,0.103037433,0.09088755,0.136155844,0.087726316,0.156674409,0,0.001216195,0,0,0.00320339,0.000687311,0.056165854,0.138323232,0,0
0,0.005531459,0,0.002348059,0,0,0.003156187,0.002814854,0.000822098,0.0108125,0.008325203,0.004267797,0.001831823,0.01237561,0,0.002296584,0
0.216746177,0.169884873,0.215921123,0.150572959,0.146344156,0.197147368,0.236772127,0.203468619,0.158861189,0.18653125,0.257617886,0.164208475,0.11078852,0.14684878,0.120070707,0.14597205,0.173492248
0.19746789,0.316781794,0.038677807,0.102342704,0.099863636,0.009547368,0.132816179,0.158475941,0.075908656,0.140161458,0.086130081,0.080686441,0.197339376,0.276112195,0.281631313,0.151795031,0.073717054
0.131391437,0.097475234,0.120078877,0.249759036,0.251766234,0.120773684,0.175595915,0.199644351,0.21308217,0.259489583,0.148780488,0.276227119,0.199354985,0.104190244,0.219292929,0.167673913,0.099352713
0.005880734,0.005862115,0,0,0,0,0.003378855,0.001967573,0.002861986,0,0,0,0.004772407,0,0,0.002732919,0
0.158146789,0.218957162,0.057122995,0.097269076,0.017019481,0.039547368,0.128952743,0.143742678,0.090836458,0.0621875,0.173065041,0.129511864,0.155151057,0.238497561,0.121106061,0.23422205,0.039879845
0.036574924,0.066578313,0.007139037,0.012607764,0.041006494,0,0.034546256,0.032215481,0.031287994,0.0198125,0.040747967,0.0229,0.03214149,0.065419512,0.050116162,0.051236025,0
0,0.0022249,0,0.002535475,0,0,0,0.001117155,0.001408057,0.064828125,0,0,0.034068479,0,0,0.002799689,0.975205426
0.054256881,0.045597055,0.017946524,0.01903079,0,0,0.040012014,0.036694561,0.010463901,0.024520833,0.09400813,0.013016949,0.014424975,0.041936585,0,0.019841615,0.004217054
0,0,0.006568182,0.001890228,0,0.010068421,0.000828194,0.00158682,0.176088951,0,0,0,0.00603424,0.0116,0,0,0
0.024327217,0.020294511,0.018975936,0.039062918,0.029383117,0.010084211,0.02587465,0.054978033,0.019438771,0.008838542,0.058439024,0.067225424,0.024058409,0.0514,0.068919192,0.01989441,0.008077519
0.253406728,0.717923695,0.016903743,0.059595716,0.034948052,0,0.182723268,0.200849372,0.087906262,0.077380208,0.222170732,0.076645763,0.174151057,0.632731707,0.035222222,0.093386646,0
0.312461774,0.42267336,0.083597594,0.10011245,0.023896104,0.054784211,0.210045655,0.186626569,0.144345832,0.123270833,0.299528455,0.127901695,0.217967271,0.47042439,0.168525253,0.275552795,0.115775194
0.091681957,0.284942436,0.012221925,0.070544846,0.050857143,0.035584211,0.074129355,0.195185146,0.070412445,0.069526042,0.063569106,0.118047458,0.28229708,0.283614634,0.019358586,0.566301242,0.064073643
0.016186544,0.029040161,0.009540107,0.029216867,0.024753247,0,0.025789347,0.008446653,0.011664539,0,0.048292683,0.008538983,0.027379658,0.034195122,0.010828283,0.04446118,0.47422093
0.161816514,0.128945114,0.385877005,0.078556894,0.010019481,0.145157895,0.182705246,0.046672594,0.037716394,0.035546875,0.329861789,0.069271186,0.074191339,0.144565854,0.020949495,0.041236025,0.101403101
0,0.010473896,0,0.040149933,0,0.022852632,0.000756908,0.040358787,0.011198644,0,0.007926829,0.068625424,0.065681772,0.013131707,0,0.109993789,0
0.153269113,0.263453815,0.081379679,0.107360107,0.105012987,0.050621053,0.118549459,0.204237448,0.093467491,0.0966875,0.254837398,0.156966102,0.155600705,0.190736585,0.330813131,0.145343168,0.311232558
0.172428135,0.241696118,0.128572193,0.163698795,0.179837662,0.050968421,0.200233881,0.142368201,0.102613083,0.111125,0.25002439,0.162561017,0.156053877,0.269882927,0.293883838,0.212391304,0.303476744
0.015159021,0,0.003022727,0.003429719,0,0,0.019190228,0,0,0,0,0.002554237,0.000954683,0.004917073,0,0,0
0,0.00293842,0.008590909,0.002493976,0,0,0.005543853,0,0,0,0,0.001389831,0,0.009063415,0.009686869,0,0
0.032363914,0.030099063,0.035870321,0.024111111,0.065545455,0.055494737,0.027420505,0.043211297,0.040661348,0.043739583,0.024569106,0.038815254,0.031478852,0.037053659,0.019994949,0.03210559,0.005007752
0.163932722,0.145432396,0.035522727,0.064447122,0.023675325,0.010031579,0.133477773,0.042208159,0.026465098,0.006036458,0.257121951,0.053513559,0.065850957,0.250492683,0.011383838,0.11538354,0.144457364
0.176996942,0.125206158,0.163330214,0.093902276,0.076422078,0.028621053,0.174724069,0.129601464,0.128737136,0.118416667,0.109780488,0.095998305,0.074468781,0.221658537,0.07280303,0.095408385,0.042391473
0.022938838,0.02929585,0.01540508,0.029587684,0.071493506,0.022452632,0.020869043,0.006187238,0.003764659,0.007713542,0.054439024,0.019769492,0.003410876,0,0.036055556,0.023841615,0
0,0,0,0.001437751,0.006538961,0,0,0.017748954,0.010651775,0.023463542,0,0.002111864,0.009048842,0,0.006520202,0,0
0.007116208,0.015307898,0.003534759,0.004851406,0,0,0.001192631,0.002301255,0.05181771,0.008104167,0.05903252,0,0.027026183,0.021985366,0,0,0.005782946
0.005553517,0.012534137,0,0.015895582,0,0,0.004365639,0.030889121,0.0070714,0.00484375,0.040252033,0.014564407,0.020346928,0.008263415,0,0.02668323,0
0.058712538,0.028341365,0.063550802,0.050273092,0.012045455,0.044115789,0.063049259,0.057482218,0.046155564,0.065796875,0.059926829,0.042050847,0.062393253,0.061287805,0.067858586,0.037586957,0.004166667
0.026486239,0.068322624,0,0.00237751,0,0.021910526,0.009736083,0.007768828,0.015280016,0,0.008869919,0,0.049517623,0.041170732,0,0.009403727,0.006139535
0.115975535,0.057512718,0.066489305,0.054215529,0.055863636,0.051710526,0.074589908,0.092671548,0.064386119,0.119588542,0.110853659,0.086627119,0.035163142,0.043165854,0.047757576,0.022585404,0.041089147
3.0777737,0.820851406,5.398692513,4.150809906,3.042331169,4.921626316,3.315670004,3.964588912,3.57636418,3.933630208,2.987674797,2.546986441,0.705241692,0.956078049,2.873540404,0.891740683,0.804713178
0,0.00324498,0.005084225,0.059895582,0.036454545,0,0.000752903,0.067882845,0.054878341,0.025984375,0,0,0.018843907,0,0,0.003868012,0
0.015743119,0.03111245,0.002312834,0.001104418,0,0,0.009167801,0.005003138,0.005005983,0,0,0.008783051,0.010964753,0.027307317,0.014712121,0.006175466,0
0,0.005827309,0,0.002248996,0.01074026,0,0.005768923,0.007049163,0.007705624,0.00409375,0,0.508294915,0.007753273,0,0,0,0.004034884
0,0,0,0,0,0,0.000660793,0.006240586,0.019915038,0,0,0.002005085,0.010004532,0,0,0.001838509,0
0.00982263,0.004580991,0,0.008934404,0,0.010905263,0.002647177,0.024316946,0.047165536,0.028182292,0,0.002111864,0.039549345,0,0,0.002743789,0
0.050324159,0.016125837,0.014608289,0,0,0.012642105,0.020989187,0.05898954,0.030490227,0.048453125,0.016479675,0.005150847,0.022121853,0.007458537,0,0.001838509,0.00898062
0,0,0,0,0,0,0,0,0.019568408,0,0,0,0.000729607,0,0,0,0
0.057651376,0.011219545,0.007661765,0.061692102,0.021571429,0.007878947,0.010654385,0.471899582,0.255699641,0.112171875,0.040308943,0.112683051,0.229855992,0.01315122,0,0.02377795,0.016251938
0.005623853,0.014297189,0.002858289,0.002820616,0.013766234,0,0.004728875,0.012848326,0.014035102,0.70071875,0,0.004791525,0.295808157,0.012941463,0.006373737,0.013709627,2.071395349
0.005547401,0.012872825,0.010637701,0.016933066,0,0.0116,0.006231478,0.009777197,0.01029637,0.019052083,0,0.023679661,0.01475428,0,0.011292929,0.003364907,0.006139535
